ledger_card,source_system,oracle_natural_account
S5107,DANAOS,251102
F581,DANAOS,261102
F860,DANAOS,261102
F418,DANAOS,261102
F836,DANAOS,261102
F153,DANAOS,261102
F1364,DANAOS,261102
F1260,DANAOS,261102
F2,TPMOFF,261102
F11,TPMOFF,261102
F13,TPMOFF,261102
F19,TPMOFF,261102
F20,TPMOFF,261102
F22,TPMOFF,261102
F134,TPMOFF,261102
F834,EPSCHARTER,261102
F422,EPSCHARTER,261102
F136,PENWOOD,261102
F1251,PENWOOD,261102
F554,DANAOS,261102
F1001,DANAOS,261102
F357,DANAOS,261102
F526,DANAOS,261102
F557,DANAOS,261102
F1139,DANAOS,261102
F1002,DANAOS,261102
F661,DANAOS,261102
F659,DANAOS,261102
F669,DANAOS,261102
F853,DANAOS,261102
F902,DANAOS,261102
F908,DANAOS,261102
F910,DANAOS,261102
F1054,DANAOS,261102
F563,DANAOS,261102
F1105,DANAOS,261102
F1117,DANAOS,261102
F110,DANAOS,261102
F302,DANAOS,261102
F352,DANAOS,261102
F1216,DANAOS,261102
F1208,DANAOS,261102
F1211,DANAOS,261102
F108,DANAOS,261102
F1356,DANAOS,261102
F2,DANAOS,261102
F556,DANAOS,261102
F1,DANAOS,261102
F904,DANAOS,261102
F1355,DANAOS,261102
F1505,DANAOS,261102
F112,DANAOS,261102
F658,DANAOS,261102
F1507,DANAOS,261102
F756,DANAOS,261102
F1121,DANAOS,261102
F1407,DANAOS,261102
F1126,DANAOS,261102
F206,DANAOS,261102
F356,DANAOS,261102
F1059,DANAOS,261102
F570,DANAOS,261102
F362,DANAOS,261102
F682,DANAOS,261102
F811,DANAOS,261102
F512,DANAOS,261102
F16,DANAOS,261102
F508,DANAOS,261102
F363,DANAOS,261102
F58,DANAOS,261102
F571,DANAOS,261102
F1228,DANAOS,261102
F518,DANAOS,261102
F1133,DANAOS,261102
F854,DANAOS,261102
F1069,DANAOS,261102
F689,DANAOS,261102
F772,DANAOS,261102
F1109,DANAOS,261102
F510,DANAOS,261102
F1068,DANAOS,261102
F1140,DANAOS,261102
F216,DANAOS,261102
F1557,DANAOS,261102
F274,DANAOS,261102
F28,DANAOS,261102
F1146,DANAOS,261102
F790,DANAOS,261102
F136,DANAOS,261102
F1245,DANAOS,261102
F828,DANAOS,261102
F310,DANAOS,261102
F378,DANAOS,261102
F582,DANAOS,261102
F829,DANAOS,261102
F1247,DANAOS,261102
F825,DANAOS,261102
S2827,DANAOS,251102
S2827,PENWOOD,251102
S283,DANAOS,251102
S2831,DANAOS,251102
S2832,DANAOS,251102
S2833,DANAOS,251102
S2834,DANAOS,251102
S2835,DANAOS,251102
S2836,DANAOS,251102
S2836,PENWOOD,251102
S2836,QCT,251102
S2837,DANAOS,251102
S2838,DANAOS,251102
S284,DANAOS,251102
S2842,DANAOS,251102
S2843,DANAOS,251102
S2844,CUBIC,251102
S2844,PENWOOD,251102
S2844,DANAOS,251102
S2844,QCT,251102
S285,DANAOS,251102
S285,PENWOOD,251102
S2850,DANAOS,251102
S2855,DANAOS,251102
S2856,DANAOS,251102
S2858,PENWOOD,251102
S2858,CUBIC,251102
S2858,QCT,251102
S2858,DANAOS,251102
S2859,DANAOS,251102
S286,DANAOS,251102
S2860,DANAOS,251102
S2862,DANAOS,251102
S2865,PENWOOD,251102
S2865,DANAOS,251102
S2869,PENWOOD,251102
S2869,DANAOS,251102
S2869,QCT,251102
S2869,CUBIC,251102
S287,DANAOS,251102
S2872,DANAOS,251102
S2874,PENWOOD,251102
S2874,DANAOS,251102
S2879,DANAOS,251102
S2879,PENWOOD,251102
S288,PENWOOD,251102
S288,QCT,251102
S288,DANAOS,251102
S2880,DANAOS,251102
S2884,DANAOS,251102
S2886,DANAOS,251102
S2886,PENWOOD,251102
S2887,PENWOOD,251102
S2887,CUBIC,251102
S2887,DANAOS,251102
S2888,QCT,251102
S2888,DANAOS,251102
S2888,PENWOOD,251102
S2888,CUBIC,251102
S289,DANAOS,251102
S2890,DANAOS,251102
S2891,DANAOS,251102
S2892,DANAOS,251102
S2896,DANAOS,251102
S2898,DANAOS,251102
S2898,PENWOOD,251102
S2898,QCT,251102
S290,DANAOS,251102
S2900,DANAOS,251102
S2901,DANAOS,251102
S2902,DANAOS,251102
S2903,DANAOS,251102
S2904,DANAOS,251102
S2905,DANAOS,251102
S2908,DANAOS,251102
S2909,DANAOS,251102
S291,DANAOS,251102
S2911,DANAOS,251102
S2912,PENWOOD,251102
S2912,CUBIC,251102
S2912,DANAOS,251102
S2913,DANAOS,251102
S2914,DANAOS,251102
S2916,DANAOS,251102
S2919,DANAOS,251102
S292,QCT,251102
S292,PENWOOD,251102
S292,DANAOS,251102
S2920,DANAOS,251102
S2921,DANAOS,251102
S2924,DANAOS,251102
S2925,DANAOS,251102
S2927,DANAOS,251102
S293,PENWOOD,251102
S293,DANAOS,251102
S2934,DANAOS,251102
S4364,QCT,251102
S4365,DANAOS,251102
S4365,QCT,251102
S4365,PENWOOD,251102
S4366,PENWOOD,251102
S4366,DANAOS,251102
S4366,CUBIC,251102
S4367,DANAOS,251102
S4368,DANAOS,251102
S4368,PENWOOD,251102
S4369,PENWOOD,251102
S4369,CUBIC,251102
S4369,DANAOS,251102
S437,PENWOOD,251102
S437,QCT,251102
S437,DANAOS,251102
S4370,CUBIC,251102
S4370,QCT,251102
S4370,DANAOS,251102
S4370,PENWOOD,251102
S4371,DANAOS,251102
S4371,PENWOOD,251102
S4371,CUBIC,251102
S4372,DANAOS,251102
S4372,PENWOOD,251102
S4372,QCT,251102
S4372,CUBIC,251102
S4373,DANAOS,251102
S4374,CUBIC,251102
S4374,PENWOOD,251102
S4374,DANAOS,251102
S4375,DANAOS,251102
S4375,PENWOOD,251102
S4376,PENWOOD,251102
S4376,DANAOS,251102
S4377,QCT,251102
S4377,PENWOOD,251102
S4377,DANAOS,251102
S4378,DANAOS,251102
S4379,DANAOS,251102
S438,DANAOS,251102
S4380,EPSCHARTER,251102
S4380,PENWOOD,251102
S4380,DANAOS,251102
S4381,DANAOS,251102
S4381,PENWOOD,251102
S4382,DANAOS,251102
S4382,PENWOOD,251102
S4383,PENWOOD,251102
S4383,DANAOS,251102
S4384,DANAOS,251102
S4385,QCT,251102
S4385,PENWOOD,251102
S4385,DANAOS,251102
S4386,DANAOS,251102
S4386,PENWOOD,251102
S4388,DANAOS,251102
S4388,PENWOOD,251102
S4389,PENWOOD,251102
S4389,DANAOS,251102
S4389,CUBIC,251102
S4389,QCT,251102
S439,DANAOS,251102
S4390,PENWOOD,251102
S4390,DANAOS,251102
S4391,DANAOS,251102
S4392,QCT,251102
S4392,PENWOOD,251102
S4392,DANAOS,251102
S4392,CUBIC,251102
S4393,DANAOS,251102
S4394,PENWOOD,251102
S4394,DANAOS,251102
S4395,CUBIC,251102
S4395,PENWOOD,251102
S4395,DANAOS,251102
S4396,DANAOS,251102
S4396,QCT,251102
S4396,PENWOOD,251102
S4397,DANAOS,251102
S4397,PENWOOD,251102
S4399,PENWOOD,251102
S4399,CUBIC,251102
S4399,DANAOS,251102
S44,DANAOS,251102
S44,PENWOOD,251102
S44,QCT,251102
S440,DANAOS,251102
S4400,DANAOS,251102
S4401,PENWOOD,251102
S4401,DANAOS,251102
S4402,DANAOS,251102
S4403,CUBIC,251102
S4403,PENWOOD,251102
S4403,DANAOS,251102
S4403,QCT,251102
S4404,DANAOS,251102
S4405,DANAOS,251102
S5108,DANAOS,251102
S5108,PENWOOD,251102
S5108,QCT,251102
S5109,PENWOOD,251102
S5109,DANAOS,251102
S511,DANAOS,251102
S5112,DANAOS,251102
S5113,DANAOS,251102
S5114,DANAOS,251102
S5114,PENWOOD,251102
S5115,DANAOS,251102
S5119,QCT,251102
S5119,DANAOS,251102
S5119,PENWOOD,251102
S512,DANAOS,251102
S5121,DANAOS,251102
S5122,DANAOS,251102
S5122,QCT,251102
S5122,PENWOOD,251102
S5123,PENWOOD,251102
S5123,DANAOS,251102
S5123,QCT,251102
S5124,PENWOOD,251102
S5124,DANAOS,251102
S5125,DANAOS,251102
S5126,PENWOOD,251102
S5126,DANAOS,251102
S5127,DANAOS,251102
S5127,PENWOOD,251102
S5128,DANAOS,251102
S5129,DANAOS,251102
S513,DANAOS,251102
S5130,DANAOS,251102
S5130,PENWOOD,251102
S5131,DANAOS,251102
S5132,DANAOS,251102
S5133,DANAOS,251102
S5134,DANAOS,251102
S5135,DANAOS,251102
S5135,QCT,251102
S5135,PENWOOD,251102
S5136,DANAOS,251102
S5137,PENWOOD,251102
S5137,DANAOS,251102
S5139,QCT,251102
S5139,PENWOOD,251102
S5139,DANAOS,251102
S514,DANAOS,251102
S5140,DANAOS,251102
S5141,PENWOOD,251102
S5141,DANAOS,251102
S5142,PENWOOD,251102
S5142,DANAOS,251102
S5142,QCT,251102
S5144,DANAOS,251102
S5145,PENWOOD,251102
S5145,DANAOS,251102
S5145,QCT,251102
S5146,DANAOS,251102
S5146,PENWOOD,251102
S5147,DANAOS,251102
S5148,PENWOOD,251102
S5148,QCT,251102
S5148,DANAOS,251102
S5149,DANAOS,251102
S5149,PENWOOD,251102
S515,DANAOS,251102
S5150,DANAOS,251102
S5150,PENWOOD,251102
S5151,DANAOS,251102
S5152,DANAOS,251102
S5152,QCT,251102
S5152,PENWOOD,251102
S5153,DANAOS,251102
S5154,DANAOS,251102
S5155,EPSCHARTER,251102
S5155,DANAOS,251102
S5155,PENWOOD,251102
S5156,DANAOS,251102
S5157,PENWOOD,251102
S5157,DANAOS,251102
S5158,PENWOOD,251102
S5158,DANAOS,251102
S5158,QCT,251102
S5159,DANAOS,251102
S516,DANAOS,251102
S5160,DANAOS,251102
S5161,DANAOS,251102
S5162,DANAOS,251102
S5162,PENWOOD,251102
S5163,DANAOS,251102
S5165,DANAOS,251102
S5167,DANAOS,251102
S5168,PENWOOD,251102
S5168,DANAOS,251102
S5169,DANAOS,251102
S517,DANAOS,251102
F1163,DANAOS,261102
F859,DANAOS,261102
F417,DANAOS,261102
F858,DANAOS,261102
F146,DANAOS,261102
F1255,DANAOS,261102
F717,DANAOS,261102
F584,DANAOS,261102
F1169,DANAOS,261102
F837,DANAOS,261102
F459,DANAOS,261102
F384,DANAOS,261102
F1079,DANAOS,261102
F223,DANAOS,261102
F150,DANAOS,261102
F423,DANAOS,261102
F1,TPMOFF,261102
F9,TPMOFF,261102
F21,TPMOFF,261102
F17,TPMOFF,261102
F1243,PENWOOD,261102
F1160,PENWOOD,261102
F1561,PENWOOD,261102
F584,PENWOOD,261102
F533,PENWOOD,261102
F306,DANAOS,261102
F1052,DANAOS,261102
F1402,DANAOS,261102
F375,DANAOS,261102
F694,DANAOS,261102
F666,DANAOS,261102
F131,DANAOS,261102
F801,DANAOS,261102
F917,DANAOS,261102
F656,DANAOS,261102
F670,DANAOS,261102
F805,DANAOS,261102
F1110,DANAOS,261102
F1114,DANAOS,261102
F3,DANAOS,261102
F403,DANAOS,261102
F1502,DANAOS,261102
F101,DANAOS,261102
F652,DANAOS,261102
F752,DANAOS,261102
F505,DANAOS,261102
F667,DANAOS,261102
F662,DANAOS,261102
F10,DANAOS,261102
F102,DANAOS,261102
F452,DANAOS,261102
F569,DANAOS,261102
F678,DANAOS,261102
F763,DANAOS,261102
F114,DANAOS,261102
F1127,DANAOS,261102
F1225,DANAOS,261102
F1062,DANAOS,261102
F1552,DANAOS,261102
F1134,DANAOS,261102
F1063,DANAOS,261102
F1066,DANAOS,261102
F212,DANAOS,261102
F1230,DANAOS,261102
F120,DANAOS,261102
F817,DANAOS,261102
F25,DANAOS,261102
F1232,DANAOS,261102
F692,DANAOS,261102
F816,DANAOS,261102
F1358,DANAOS,261102
F914,DANAOS,261102
F823,DANAOS,261102
F785,DANAOS,261102
F1075,DANAOS,261102
F1155,DANAOS,261102
F703,DANAOS,261102
F138,DANAOS,261102
F1158,DANAOS,261102
F140,DANAOS,261102
F135,DANAOS,261102
F830,DANAOS,261102
F708,DANAOS,261102
F857,DANAOS,261102
F1251,DANAOS,261102
F710,DANAOS,261102
F145,DANAOS,261102
F1254,DANAOS,261102
F833,DANAOS,261102
F1560,DANAOS,261102
F149,DANAOS,261102
F381,DANAOS,261102
F420,DANAOS,261102
F156,DANAOS,261102
F10,TPMOFF,261102
S2934,QCT,251102
S2935,DANAOS,251102
S2936,DANAOS,251102
S2937,DANAOS,251102
S2938,DANAOS,251102
S2938,QCT,251102
S2938,PENWOOD,251102
S2939,DANAOS,251102
S294,QCT,251102
S294,DANAOS,251102
S294,PENWOOD,251102
S2944,DANAOS,251102
S2945,DANAOS,251102
S2946,DANAOS,251102
S2948,DANAOS,251102
S295,QCT,251102
S295,PENWOOD,251102
S295,DANAOS,251102
S2950,DANAOS,251102
S2951,DANAOS,251102
S2952,QCT,251102
S2952,DANAOS,251102
S2952,CUBIC,251102
S2952,PENWOOD,251102
S2953,PENWOOD,251102
S2953,QCT,251102
S2953,DANAOS,251102
S2955,CUBIC,251102
S2955,PENWOOD,251102
S2955,DANAOS,251102
S2955,QCT,251102
S2957,DANAOS,251102
S2959,DANAOS,251102
S296,DANAOS,251102
S2961,DANAOS,251102
S2962,DANAOS,251102
S2963,PENWOOD,251102
S2963,DANAOS,251102
S2964,DANAOS,251102
S2965,QCT,251102
S2965,PENWOOD,251102
S2965,DANAOS,251102
S2967,DANAOS,251102
S2968,DANAOS,251102
S2969,DANAOS,251102
S297,DANAOS,251102
S2970,DANAOS,251102
S2971,DANAOS,251102
S2972,PENWOOD,251102
S2972,DANAOS,251102
S2972,QCT,251102
S298,DANAOS,251102
S2980,DANAOS,251102
S2981,PENWOOD,251102
S2981,DANAOS,251102
S2981,QCT,251102
S2981,CUBIC,251102
S2986,DANAOS,251102
S2986,PENWOOD,251102
S2986,CUBIC,251102
S2986,QCT,251102
S2988,DANAOS,251102
S2989,DANAOS,251102
S299,DANAOS,251102
S2992,DANAOS,251102
S2994,DANAOS,251102
S2994,QCT,251102
S2995,DANAOS,251102
S2997,PENWOOD,251102
S2997,DANAOS,251102
S2999,DANAOS,251102
S3,DANAOS,251102
S30,DANAOS,251102
S300,DANAOS,251102
S3000,DANAOS,251102
S3002,DANAOS,251102
S3005,DANAOS,251102
S3008,DANAOS,251102
S3008,PENWOOD,251102
S301,DANAOS,251102
S3011,DANAOS,251102
S3012,DANAOS,251102
S3013,PENWOOD,251102
S3013,QCT,251102
S3013,DANAOS,251102
S3014,DANAOS,251102
S3015,DANAOS,251102
S3017,DANAOS,251102
S302,DANAOS,251102
S3020,DANAOS,251102
S3025,DANAOS,251102
S3026,QCT,251102
S3026,DANAOS,251102
S3026,PENWOOD,251102
S3028,DANAOS,251102
S4406,DANAOS,251102
S4406,QCT,251102
S4406,PENWOOD,251102
S4407,DANAOS,251102
S4407,QCT,251102
S4407,PENWOOD,251102
S4408,PENWOOD,251102
S4408,DANAOS,251102
S4409,DANAOS,251102
S4409,PENWOOD,251102
S441,PENWOOD,251102
S441,DANAOS,251102
S441,QCT,251102
S4410,PENWOOD,251102
S4410,CUBIC,251102
S4410,DANAOS,251102
S4411,PENWOOD,251102
S4411,QCT,251102
S4411,DANAOS,251102
S4412,PENWOOD,251102
S4412,DANAOS,251102
S4413,DANAOS,251102
S4413,PENWOOD,251102
S4413,CUBIC,251102
S4414,PENWOOD,251102
S4414,DANAOS,251102
S4414,CUBIC,251102
S4414,QCT,251102
S4415,DANAOS,251102
S4415,PENWOOD,251102
S4416,QCT,251102
S4416,PENWOOD,251102
S4416,DANAOS,251102
S4417,PENWOOD,251102
S4417,DANAOS,251102
S4418,PENWOOD,251102
S4418,DANAOS,251102
S4419,PENWOOD,251102
S4419,DANAOS,251102
S442,DANAOS,251102
S4420,PENWOOD,251102
S4420,QCT,251102
S4420,DANAOS,251102
S4420,CUBIC,251102
S4421,CUBIC,251102
S4421,DANAOS,251102
S4421,PENWOOD,251102
S4422,QCT,251102
S4422,DANAOS,251102
S4422,PENWOOD,251102
S4423,DANAOS,251102
S4423,QCT,251102
S4423,PENWOOD,251102
S4423,CUBIC,251102
S4424,DANAOS,251102
S4424,PENWOOD,251102
S4425,QCT,251102
S4425,PENWOOD,251102
S4425,DANAOS,251102
S4426,PENWOOD,251102
S4426,DANAOS,251102
S4427,DANAOS,251102
S4428,PENWOOD,251102
S4428,DANAOS,251102
S4428,QCT,251102
S4429,DANAOS,251102
S4429,PENWOOD,251102
S443,DANAOS,251102
S4430,DANAOS,251102
S4430,PENWOOD,251102
S4431,PENWOOD,251102
S4431,DANAOS,251102
S4432,DANAOS,251102
S4433,PENWOOD,251102
S4433,CUBIC,251102
S4433,QCT,251102
S4433,DANAOS,251102
S4434,PENWOOD,251102
S4434,DANAOS,251102
S4434,CUBIC,251102
S4435,DANAOS,251102
S4436,DANAOS,251102
S4437,DANAOS,251102
S4438,DANAOS,251102
S4438,PENWOOD,251102
S4439,DANAOS,251102
S4439,PENWOOD,251102
S444,DANAOS,251102
S4440,DANAOS,251102
S4441,DANAOS,251102
S4441,QCT,251102
S4441,PENWOOD,251102
S4442,PENWOOD,251102
S4442,DANAOS,251102
S4443,DANAOS,251102
S4444,PENWOOD,251102
S5170,QCT,251102
S5170,PENWOOD,251102
S5170,DANAOS,251102
S5171,DANAOS,251102
S5171,PENWOOD,251102
S5172,PENWOOD,251102
S5172,DANAOS,251102
S5174,DANAOS,251102
S5175,DANAOS,251102
S5176,PENWOOD,251102
S5176,QCT,251102
S5176,DANAOS,251102
S5177,DANAOS,251102
S5178,DANAOS,251102
S5178,PENWOOD,251102
S5179,PENWOOD,251102
S5179,DANAOS,251102
S518,PENWOOD,251102
S518,DANAOS,251102
S5180,DANAOS,251102
S5181,DANAOS,251102
S5182,DANAOS,251102
S5182,PENWOOD,251102
S5183,DANAOS,251102
S5184,DANAOS,251102
S5184,PENWOOD,251102
S5184,QCT,251102
S5185,DANAOS,251102
S5186,DANAOS,251102
S5186,PENWOOD,251102
S5186,QCT,251102
S5188,DANAOS,251102
S5189,QCT,251102
S5189,PENWOOD,251102
S5189,DANAOS,251102
S519,DANAOS,251102
S5190,PENWOOD,251102
S5190,DANAOS,251102
S5190,QCT,251102
S5191,PENWOOD,251102
S5191,QCT,251102
S5191,DANAOS,251102
S5193,DANAOS,251102
S5193,PENWOOD,251102
S5193,QCT,251102
S5194,DANAOS,251102
S5194,PENWOOD,251102
S5195,DANAOS,251102
S5196,DANAOS,251102
S5196,QCT,251102
S5196,PENWOOD,251102
S5197,DANAOS,251102
S5198,DANAOS,251102
S52,DANAOS,251102
S520,DANAOS,251102
S5200,DANAOS,251102
S5201,DANAOS,251102
S5202,DANAOS,251102
S5202,PENWOOD,251102
S5202,QCT,251102
S5203,DANAOS,251102
S5204,DANAOS,251102
S5204,PENWOOD,251102
S5207,QCT,251102
S5207,DANAOS,251102
S5207,PENWOOD,251102
S5208,DANAOS,251102
S5209,DANAOS,251102
S521,DANAOS,251102
S5210,DANAOS,251102
S5211,DANAOS,251102
S5212,PENWOOD,251102
S5212,DANAOS,251102
S5213,DANAOS,251102
S5214,DANAOS,251102
S5214,PENWOOD,251102
S5215,PENWOOD,251102
S5215,DANAOS,251102
S5215,QCT,251102
S5217,DANAOS,251102
S5219,QCT,251102
S5219,DANAOS,251102
S5219,PENWOOD,251102
S522,DANAOS,251102
S522,PENWOOD,251102
S522,QCT,251102
S5220,DANAOS,251102
S5221,DANAOS,251102
S5221,PENWOOD,251102
S5222,PENWOOD,251102
S5222,QCT,251102
S5222,DANAOS,251102
S5223,DANAOS,251102
S5223,QCT,251102
S5223,PENWOOD,251102
S5224,DANAOS,251102
S5225,DANAOS,251102
S5226,DANAOS,251102
S5227,DANAOS,251102
F3,TPMOFF,261102
F23,TPMOFF,261102
F25,TPMOFF,261102
F27,TPMOFF,261102
F1510,PENWOOD,261102
F1077,PENWOOD,261102
F218,DANAOS,261102
F906,DANAOS,261102
F364,DANAOS,261102
F32,DANAOS,261102
F665,DANAOS,261102
F807,DANAOS,261102
F1051,DANAOS,261102
F301,DANAOS,261102
F504,DANAOS,261102
F1108,DANAOS,261102
F555,DANAOS,261102
F560,DANAOS,261102
F1218,DANAOS,261102
F405,DANAOS,261102
F4,DANAOS,261102
F808,DANAOS,261102
F852,DANAOS,261102
F1551,DANAOS,261102
F1301,DANAOS,261102
F755,DANAOS,261102
F1221,DANAOS,261102
F1056,DANAOS,261102
F11,DANAOS,261102
F1408,DANAOS,261102
F304,DANAOS,261102
F208,DANAOS,261102
F912,DANAOS,261102
F511,DANAOS,261102
F115,DANAOS,261102
F768,DANAOS,261102
F1410,DANAOS,261102
F1226,DANAOS,261102
F454,DANAOS,261102
F812,DANAOS,261102
F409,DANAOS,261102
F771,DANAOS,261102
F20,DANAOS,261102
F814,DANAOS,261102
F1135,DANAOS,261102
F1229,DANAOS,261102
F687,DANAOS,261102
F919,DANAOS,261102
F1122,DANAOS,261102
F369,DANAOS,261102
F214,DANAOS,261102
F26,DANAOS,261102
F575,DANAOS,261102
F29,DANAOS,261102
F696,DANAOS,261102
F783,DANAOS,261102
F1237,DANAOS,261102
F219,DANAOS,261102
F698,DANAOS,261102
F704,DANAOS,261102
F529,DANAOS,261102
F791,DANAOS,261102
F927,DANAOS,261102
F1244,DANAOS,261102
F88,DANAOS,261102
F788,DANAOS,261102
F1250,DANAOS,261102
F139,DANAOS,261102
F308,DANAOS,261102
F144,DANAOS,261102
F39,DANAOS,261102
F716,DANAOS,261102
F382,DANAOS,261102
F151,DANAOS,261102
F379,DANAOS,261102
F1256,DANAOS,261102
F585,DANAOS,261102
F721,DANAOS,261102
F383,DANAOS,261102
F799,DANAOS,261102
F421,DANAOS,261102
F1080,DANAOS,261102
F100,TPMOFF,261102
F29,TPMOFF,261102
F1251,EPSCHARTER,261102
F35,PENWOOD,261102
F531,PENWOOD,261102
F1253,PENWOOD,261102
F54,DANAOS,261102
F5,DANAOS,261102
F802,DANAOS,261102
F911,DANAOS,261102
F1061,DANAOS,261102
F1145,DANAOS,261102
F1214,DANAOS,261102
F784,DANAOS,261102
F517,DANAOS,261102
F903,DANAOS,261102
S3029,CUBIC,251102
S3029,QCT,251102
S3029,DANAOS,251102
S3029,PENWOOD,251102
S303,DANAOS,251102
S3031,DANAOS,251102
S3032,DANAOS,251102
S3033,DANAOS,251102
S3037,DANAOS,251102
S3038,DANAOS,251102
S304,DANAOS,251102
S3040,DANAOS,251102
S3043,DANAOS,251102
S3044,DANAOS,251102
S3046,DANAOS,251102
S3047,DANAOS,251102
S305,QCT,251102
S305,DANAOS,251102
S305,PENWOOD,251102
S3050,DANAOS,251102
S3051,DANAOS,251102
S3057,DANAOS,251102
S306,DANAOS,251102
S307,DANAOS,251102
S3070,DANAOS,251102
S3071,CUBIC,251102
S3071,PENWOOD,251102
S3071,DANAOS,251102
S3075,DANAOS,251102
S3078,DANAOS,251102
S308,DANAOS,251102
S3081,DANAOS,251102
S3082,DANAOS,251102
S3084,DANAOS,251102
S3086,DANAOS,251102
S309,DANAOS,251102
S3090,DANAOS,251102
S3091,PENWOOD,251102
S3091,DANAOS,251102
S3092,QCT,251102
S3092,PENWOOD,251102
S3092,DANAOS,251102
S3093,DANAOS,251102
S3094,DANAOS,251102
S3098,DANAOS,251102
S3099,DANAOS,251102
S31,DANAOS,251102
S310,PENWOOD,251102
S310,QCT,251102
S310,CUBIC,251102
S310,DANAOS,251102
S3100,DANAOS,251102
S3105,QCT,251102
S3105,DANAOS,251102
S3105,PENWOOD,251102
S3109,DANAOS,251102
S3109,PENWOOD,251102
S311,DANAOS,251102
S3110,DANAOS,251102
S3111,DANAOS,251102
S3113,DANAOS,251102
S3114,DANAOS,251102
S3118,DANAOS,251102
S3119,DANAOS,251102
S312,DANAOS,251102
S3123,PENWOOD,251102
S3123,DANAOS,251102
S3123,CUBIC,251102
S3123,QCT,251102
S3124,DANAOS,251102
S3125,DANAOS,251102
S3128,PENWOOD,251102
S3128,DANAOS,251102
S3129,DANAOS,251102
S313,PENWOOD,251102
S313,QCT,251102
S313,CUBIC,251102
S313,DANAOS,251102
S3141,DANAOS,251102
S3142,DANAOS,251102
S3142,PENWOOD,251102
S3142,QCT,251102
S3143,DANAOS,251102
S3144,DANAOS,251102
S3145,DANAOS,251102
S3147,QCT,251102
S3147,PENWOOD,251102
S3147,DANAOS,251102
S315,DANAOS,251102
S315,PENWOOD,251102
S315,QCT,251102
S315,CUBIC,251102
S3150,DANAOS,251102
S3152,DANAOS,251102
S3153,DANAOS,251102
S3154,DANAOS,251102
S4444,DANAOS,251102
S4445,DANAOS,251102
S4446,PENWOOD,251102
S4446,DANAOS,251102
S4447,DANAOS,251102
S4447,CUBIC,251102
S4447,PENWOOD,251102
S4448,DANAOS,251102
S4449,DANAOS,251102
S4449,PENWOOD,251102
S4449,QCT,251102
S445,DANAOS,251102
S4450,PENWOOD,251102
S4450,DANAOS,251102
S4450,QCT,251102
S4451,DANAOS,251102
S4453,PENWOOD,251102
S4453,DANAOS,251102
S4454,PENWOOD,251102
S4454,DANAOS,251102
S4455,PENWOOD,251102
S4455,DANAOS,251102
S4456,PENWOOD,251102
S4456,QCT,251102
S4456,DANAOS,251102
S4457,PENWOOD,251102
S4457,DANAOS,251102
S4457,CUBIC,251102
S4457,QCT,251102
S4459,QCT,251102
S4459,PENWOOD,251102
S4459,CUBIC,251102
S4459,DANAOS,251102
S446,DANAOS,251102
S4460,CUBIC,251102
S4460,QCT,251102
S4460,DANAOS,251102
S4460,PENWOOD,251102
S4461,DANAOS,251102
S4462,PENWOOD,251102
S4462,DANAOS,251102
S4462,QCT,251102
S4463,DANAOS,251102
S4464,DANAOS,251102
S4465,DANAOS,251102
S4465,PENWOOD,251102
S4465,CUBIC,251102
S4466,DANAOS,251102
S4467,DANAOS,251102
S4467,PENWOOD,251102
S447,DANAOS,251102
S4470,CUBIC,251102
S4470,DANAOS,251102
S4470,QCT,251102
S4470,PENWOOD,251102
S4471,DANAOS,251102
S4472,PENWOOD,251102
S4472,DANAOS,251102
S4473,DANAOS,251102
S4473,PENWOOD,251102
S4474,DANAOS,251102
S4474,PENWOOD,251102
S4475,PENWOOD,251102
S4475,DANAOS,251102
S4476,CUBIC,251102
S4476,QCT,251102
S4476,PENWOOD,251102
S4476,DANAOS,251102
S4477,PENWOOD,251102
S4477,DANAOS,251102
S4477,CUBIC,251102
S4478,PENWOOD,251102
S4478,QCT,251102
S4478,DANAOS,251102
S4479,DANAOS,251102
S448,EPSCHARTER,251102
S448,CUBIC,251102
S448,DANAOS,251102
S448,PENWOOD,251102
S4480,DANAOS,251102
S4480,PENWOOD,251102
S4481,PENWOOD,251102
S4481,QCT,251102
S4481,DANAOS,251102
S4481,CUBIC,251102
S4482,QCT,251102
S4482,CUBIC,251102
S4482,PENWOOD,251102
S4482,DANAOS,251102
S4484,DANAOS,251102
S4484,PENWOOD,251102
S4485,DANAOS,251102
S4486,DANAOS,251102
S4486,PENWOOD,251102
S4487,PENWOOD,251102
S4487,DANAOS,251102
S4488,DANAOS,251102
S4489,DANAOS,251102
S449,DANAOS,251102
S4490,QCT,251102
S4490,PENWOOD,251102
S5229,DANAOS,251102
S5229,PENWOOD,251102
S523,DANAOS,251102
S5230,DANAOS,251102
S5230,QCT,251102
S5230,PENWOOD,251102
S5232,PENWOOD,251102
S5232,DANAOS,251102
S5233,PENWOOD,251102
S5233,DANAOS,251102
S5234,DANAOS,251102
S5234,QCT,251102
S5234,PENWOOD,251102
S5235,DANAOS,251102
S5236,DANAOS,251102
S5237,DANAOS,251102
S5239,PENWOOD,251102
S5239,DANAOS,251102
S524,DANAOS,251102
S524,PENWOOD,251102
S5240,DANAOS,251102
S5240,QCT,251102
S5240,PENWOOD,251102
S5243,DANAOS,251102
S5244,DANAOS,251102
S5245,DANAOS,251102
S5246,PENWOOD,251102
